product_name,product_src_image,product_price_new,product_price_old
Laptop Acer Gaming Nitro 5 Eagle AN515-57-56S5 NH.QEKSV.001,"https://cdn2.cellphones.com.vn/358x358,webp,q100/media/catalog/product/1/_/1.9.jpg",22.390.000 ₫,23.990.000 ₫
Laptop HP Pavilion 15-EG2064TX 7C0W8PA,"https://cdn2.cellphones.com.vn/358x358,webp,q100/media/catalog/product/t/e/text_ng_n_1__1_16.png",18.190.000 ₫,20.390.000 ₫
Laptop Lenovo Ideapad 1 11IGL05,"https://cdn2.cellphones.com.vn/358x358,webp,q100/media/catalog/product/l/a/lap4h59.png",5.990.000 ₫,10.490.000 ₫
Laptop MSI Gaming Pulse GL66 11UDK-255VN,"https://cdn2.cellphones.com.vn/358x358,webp,q100/media/catalog/product/l/a/laptop-gaming-msi-pulse-gl66-11udk-255vn-1.jpg",30.990.000 ₫,33.990.000 ₫
Laptop Acer Swift 5 SF514-55T-51NZ NX.HX9SV.002,"https://cdn2.cellphones.com.vn/358x358,webp,q100/media/catalog/product/l/a/laptop-acer-swift-5-sf514-55t-51nz-3.jpg",22.690.000 ₫,26.990.000 ₫
Laptop HP Pavilion x360 14 EK0055TU 6L293PA,"https://cdn2.cellphones.com.vn/358x358,webp,q100/media/catalog/product/h/p/hppp.png",22.990.000 ₫,25.990.000 ₫
Macbook Pro 14 inch M2 Max 2023 (12 CPU - 30 GPU - 32GB - 1TB),"https://cdn2.cellphones.com.vn/358x358,webp,q100/media/catalog/product/m/b/mbp14-silver-select-202301_1_3.jpg",81.990.000 ₫,0
Laptop Lenovo Ideapad 3 15ALC6,"https://cdn2.cellphones.com.vn/358x358,webp,q100/media/catalog/product/_/0/_0001_19f02b7d-0bc0-40a6-b007-a9c5296a.jpg",12.990.000 ₫,19.990.000 ₫
Laptop Asus Expertbook B1400CEAE-EB3182W,"https://cdn2.cellphones.com.vn/358x358,webp,q100/media/catalog/product/t/e/text_ng_n_8_.png",16.990.000 ₫,19.990.000 ₫
Laptop ASUS TUF Gaming A15 FA507RM-HN018W,"https://cdn2.cellphones.com.vn/358x358,webp,q100/media/catalog/product/1/1/11h26.png",28.990.000 ₫,34.990.000 ₫
Laptop Dell Inspiron I3501-5075BLK,"https://cdn2.cellphones.com.vn/358x358,webp,q100/media/catalog/product/0/8/08_1_3.jpg",14.990.000 ₫,19.990.000 ₫
Laptop HP Pavilion X360 14-EK0135TU 7C0W5PA,"https://cdn2.cellphones.com.vn/358x358,webp,q100/media/catalog/product/t/e/text_ng_n_15__11.png",19.790.000 ₫,21.590.000 ₫
Laptop MSI Modern 15 A11M,"https://cdn2.cellphones.com.vn/358x358,webp,q100/media/catalog/product/_/0/_0004_msi-modern-15-a11mu-678vn-i5-115.jpg",17.490.000 ₫,19.990.000 ₫
Laptop Dell Vostro 3400 C734G,"https://cdn2.cellphones.com.vn/358x358,webp,q100/media/catalog/product/3/_/3_60_42.jpg",15.490.000 ₫,20.990.000 ₫
Laptop Lenovo Ideapad Gaming 3 15ARH7,"https://cdn2.cellphones.com.vn/358x358,webp,q100/media/catalog/product/d/c/dcfv.png",22.990.000 ₫,27.490.000 ₫
Laptop ASUS Vivobook S533EA,"https://cdn2.cellphones.com.vn/358x358,webp,q100/media/catalog/product/l/a/laptop-asus-vivobook-s15-s533ea-bn293t-1.jpg",15.490.000 ₫,20.590.000 ₫
Laptop Dell Vostro 3591 GTNHJ1,"https://cdn2.cellphones.com.vn/358x358,webp,q100/media/catalog/product/_/0/_0000_18605-laptop-dell-vostro-3591-gtnhj1-1.jpg",14.390.000 ₫,15.590.000 ₫
Laptop MSI Gaming GF63 Thin 11UC-667VN,"https://cdn2.cellphones.com.vn/358x358,webp,q100/media/catalog/product/7/_/7_116_1.png",23.690.000 ₫,25.990.000 ₫
Laptop ASUS VivoBook M513UA-L1221T,"https://cdn2.cellphones.com.vn/358x358,webp,q100/media/catalog/product/9/_/9.26.jpg",18.090.000 ₫,18.790.000 ₫
Laptop LG Gram 2022 16Z90Q-G.AH78A5,"https://cdn2.cellphones.com.vn/358x358,webp,q100/media/catalog/product/_/e/_en_fnr_tr_2.png",48.990.000 ₫,0
Laptop HP 15 Z-EF2000 2J4V7AV Nhập khẩu chính hãng,"https://cdn2.cellphones.com.vn/358x358,webp,q100/media/catalog/product/t/e/text_d_i_2__1.png",11.990.000 ₫,18.990.000 ₫
Laptop ASUS ZenBook UX371EA-HL725WS,"https://cdn2.cellphones.com.vn/358x358,webp,q100/media/catalog/product/2/_/2.13_1.png",34.990.000 ₫,41.990.000 ₫
Laptop Acer Aspire 5 A514-54-51RB NX.A2ASV.003,"https://cdn2.cellphones.com.vn/358x358,webp,q100/media/catalog/product/l/a/laptop-acer-aspire-5-a514-i5-ram-8gb_5_.jpg",15.390.000 ₫,16.999.000 ₫
Laptop Asus Expertbook B9400CEA KC1258W,"https://cdn2.cellphones.com.vn/358x358,webp,q100/media/catalog/product/t/e/text_ng_n_16_.png",32.990.000 ₫,37.890.000 ₫
Laptop Dell Vostro 3510 V5I3305W,"https://cdn2.cellphones.com.vn/358x358,webp,q100/media/catalog/product/1/3/13_5_119.jpg",16.990.000 ₫,0
Laptop HP DQ2031TG,"https://cdn2.cellphones.com.vn/358x358,webp,q100/media/catalog/product/t/e/text_ng_n_2_.png",8.490.000 ₫,13.990.000 ₫
Laptop HP Envy 13-BA1537TU 4U6P0PA,"https://cdn2.cellphones.com.vn/358x358,webp,q100/media/catalog/product/7/_/7_18_96.jpg",17.990.000 ₫,23.990.000 ₫
Laptop Dell Inspiron 3501 5580BLK - Nhập khẩu chính hãng,"https://cdn2.cellphones.com.vn/358x358,webp,q100/media/catalog/product/2/4/24_113.jpg",18.590.000 ₫,19.990.000 ₫
Laptop LG Gram 2022 16Z90Q-G.AH76A5,"https://cdn2.cellphones.com.vn/358x358,webp,q100/media/catalog/product/x/_/x_m_i77_3_1.png",46.990.000 ₫,0
Laptop Dell Vostro 3400 70253899,"https://cdn2.cellphones.com.vn/358x358,webp,q100/media/catalog/product/2/_/2.3_1.png",11.990.000 ₫,15.690.000 ₫
Laptop Asus Vivobook x415EA EB640,"https://cdn2.cellphones.com.vn/358x358,webp,q100/media/catalog/product/9/_/9.16.jpg",12.990.000 ₫,16.990.000 ₫
Laptop Dell Inspiron 15 7501 X3MRY1,"https://cdn2.cellphones.com.vn/358x358,webp,q100/media/catalog/product/_/0/_0003_6484_inspiron_15_7501__6.jpg",30.990.000 ₫,31.990.000 ₫
Laptop Dell Inspiron 3505 Y1N1T2,"https://cdn2.cellphones.com.vn/358x358,webp,q100/media/catalog/product/3/7/37845_34832_t___i_xu___ng.jpg",18.290.000 ₫,18.690.000 ₫
Macbook Pro 14 inch M2 Pro 2023 (12 CPU - 19 GPU 16GB 1TB 2023),"https://cdn2.cellphones.com.vn/358x358,webp,q100/media/catalog/product/m/b/mbp14-spacegray-select-202301.jpg",65.990.000 ₫,0
Laptop ASUS VivoBook S14 S433EA-AM885T,"https://cdn2.cellphones.com.vn/358x358,webp,q100/media/catalog/product/l/a/laptop-asus-vivobook-s14-s433ea-am885t-1.jpg",23.490.000 ₫,23.790.000 ₫
Laptop Lenovo Ideapad 5 Pro 16ARH7,"https://cdn2.cellphones.com.vn/358x358,webp,q100/media/catalog/product/2/h/2h.png",27.990.000 ₫,32.990.000 ₫
Laptop MSI Gaming Alpha 15 A4DEK-027VN,"https://cdn2.cellphones.com.vn/358x358,webp,q100/media/catalog/product/1/1/11h32.png",27.990.000 ₫,31.490.000 ₫
Laptop ASUS TUF Gaming FA506IV-HN202T,"https://cdn2.cellphones.com.vn/358x358,webp,q100/media/catalog/product/1/0/10h58.png",28.490.000 ₫,32.990.000 ₫
Laptop Dell Gaming G15 5515 P105F004DGR,"https://cdn2.cellphones.com.vn/358x358,webp,q100/media/catalog/product/_/0/_0003_dell-gaming-g15-5515-p105f004dgr.jpg",27.190.000 ₫,27.990.000 ₫
Laptop Acer Nitro 5 AN515-44-R9JM NH.Q9MSV.003,"https://cdn2.cellphones.com.vn/358x358,webp,q100/media/catalog/product/t/e/text_d_i_4_.png",18.490.000 ₫,20.999.000 ₫
Laptop Asus Zenbook UX425EA-KI883W,"https://cdn2.cellphones.com.vn/358x358,webp,q100/media/catalog/product/2/_/2.6_2.png",19.390.000 ₫,23.990.000 ₫
Laptop Dell Vostro 3400 70270645,"https://cdn2.cellphones.com.vn/358x358,webp,q100/media/catalog/product/3/0/30_2_36.jpg",16.490.000 ₫,18.990.000 ₫
Macbook Pro 16 inch 2021 M1 Max 10 CPU - 32 GPU 64GB 8TB 2021 | Chính hãng Apple Việt Nam,"https://cdn2.cellphones.com.vn/358x358,webp,q100/media/catalog/product/3/2/32_gpu.png",179.990.000 ₫,0
Laptop Asus ROG Strix SCAR 17 SE G733CX-LL6789W,"https://cdn2.cellphones.com.vn/358x358,webp,q100/media/catalog/product/g/a/gaming_004_1__1.png",102.000.000 ₫,110.990.000 ₫
Laptop Asus Zenbook UX325EA KG658W,"https://cdn2.cellphones.com.vn/358x358,webp,q100/media/catalog/product/3/_/3_82_1.jpg",26.590.000 ₫,30.990.000 ₫
Laptop Lenovo Yoga Slim 7 14ITL05,"https://cdn2.cellphones.com.vn/358x358,webp,q100/media/catalog/product/1/h/1h33.png",20.990.000 ₫,27.990.000 ₫
Apple Mac mini M1 512GB 2020 I Chính hãng Apple Việt Nam,"https://cdn2.cellphones.com.vn/358x358,webp,q100/media/catalog/product/i/m/img-apple-main_1_1.jpg",21.500.000 ₫,24.990.000 ₫
Laptop MSI Prestige 14 EVO A11M-206VN,"https://cdn2.cellphones.com.vn/358x358,webp,q100/media/catalog/product/l/a/laptop-msi-prestige-14-evo-206vn-5.jpg",19.990.000 ₫,25.990.000 ₫
Macbook Pro 16 inch M2 Pro 2023 (12 CPU - 19 GPU - 16GB - 512GB),"https://cdn2.cellphones.com.vn/358x358,webp,q100/media/catalog/product/m/a/macbook_pro_14_inch__41iqg8l6hsyi_large.jpg",65.990.000 ₫,0
Laptop Lenovo Ideapad 3i,"https://cdn2.cellphones.com.vn/358x358,webp,q100/media/catalog/product/_/0/_0004_a8x5s21121110pcah70.jpg",12.990.000 ₫,16.990.000 ₫
Laptop HP 14-CF2033WM 3V7G4UA,"https://cdn2.cellphones.com.vn/358x358,webp,q100/media/catalog/product/g/a/gaming_004_1.png",6.490.000 ₫,11.990.000 ₫
Laptop MSI Gaming GF63 THIN 10SC-020VN,"https://cdn2.cellphones.com.vn/358x358,webp,q100/media/catalog/product/6/3/637000093289504897_msi-gf63-9rcx-1.jpg",20.990.000 ₫,22.990.000 ₫
Macbook Pro 16 inch M2 Max 2023 (12 CPU - 38 GPU - 32GB - 1TB),"https://cdn2.cellphones.com.vn/358x358,webp,q100/media/catalog/product/m/b/mbp14-spacegray-select-202301_1_1_3.jpg",92.990.000 ₫,0
Laptop ASUS Gaming ROG Strix G15 G513QC-HN015T,"https://cdn2.cellphones.com.vn/358x358,webp,q100/media/catalog/product/l/a/laptop-asus-rog-strix-g15-g513qc-hn015t-1.jpg",26.590.000 ₫,29.990.000 ₫
Laptop Dell Vostro 55410 V4I5214W,"https://cdn2.cellphones.com.vn/358x358,webp,q100/media/catalog/product/1/5/15_3_127.jpg",19.990.000 ₫,23.690.000 ₫
Laptop ASUS ROG Strix G15 G513IC-HN002T,"https://cdn2.cellphones.com.vn/358x358,webp,q100/media/catalog/product/1/1/11h19.png",25.990.000 ₫,27.490.000 ₫
Laptop ASUS VivoBook Flip 14 TP470EA-EC029T,"https://cdn2.cellphones.com.vn/358x358,webp,q100/media/catalog/product/l/a/laptop-asus-vivobook-flip-14-tp470ea-3.jpg",18.590.000 ₫,20.490.000 ₫
Laptop MSI Katana GF66 11UC-641VN,"https://cdn2.cellphones.com.vn/358x358,webp,q100/media/catalog/product/l/a/laptop-msi-katana-gf66-11uc-641vn-1.jpg",25.290.000 ₫,29.990.000 ₫
Laptop Lenovo Yoga Slim 7 Pro 14IHU5 O 82NH00AFVN,"https://cdn2.cellphones.com.vn/358x358,webp,q100/media/catalog/product/1/0/10h17.png",21.990.000 ₫,25.990.000 ₫
Laptop ASUS Gaming ROG Zephyrus G14 GA401QM-K2041T,"https://cdn2.cellphones.com.vn/358x358,webp,q100/media/catalog/product/1/1/11h54.png",49.900.000 ₫,49.990.000 ₫
Laptop ASUS S533EQ BN338T,"https://cdn2.cellphones.com.vn/358x358,webp,q100/media/catalog/product/l/a/laptop-asus-vivobook-s533eq-bn338t-2.jpg",17.990.000 ₫,22.990.000 ₫
Macbook Pro 16 inch M2 Pro 16GB - 1TB 2023,"https://cdn2.cellphones.com.vn/358x358,webp,q100/media/catalog/product/m/a/macbook_pro_14_inch__41iqg8l6hsyi_large_1.jpg",70.990.000 ₫,0
Laptop LG Gram 2022 17Z90Q-G.AH76A5,"https://cdn2.cellphones.com.vn/358x358,webp,q100/media/catalog/product/x/_/x_m_thtaj.png",48.990.000 ₫,0
Macbook Pro 16 inch 2021 M1 Max 10 CPU - 32 GPU 64GB 2TB 2021 | Chính hãng Apple Việt Nam,"https://cdn2.cellphones.com.vn/358x358,webp,q100/media/catalog/product/2/t/2tb.png",119.990.000 ₫,0
Laptop LG Gram 2022 17ZD90Q-G.AX73A5,"https://cdn2.cellphones.com.vn/358x358,webp,q100/media/catalog/product/o/m/omg_x_m.png",42.990.000 ₫,0
Laptop LG Gram 2022 16Z90Q-G.AH52A5,"https://cdn2.cellphones.com.vn/358x358,webp,q100/media/catalog/product/d/_/d__1.png",41.990.000 ₫,0
Laptop Acer Aspire 3 A315-42-R4XD NX.HF9SV.008,"https://cdn2.cellphones.com.vn/358x358,webp,q100/media/catalog/product/t/e/text_d_i_6_.png",18.990.000 ₫,0
Laptop HP 240 G8 518V8PA,"https://cdn2.cellphones.com.vn/358x358,webp,q100/media/catalog/product/2/6/26_1_108.jpg",18.990.000 ₫,0
Laptop LG Gram 2022 17Z90Q-G.AH74A5,"https://cdn2.cellphones.com.vn/358x358,webp,q100/media/catalog/product/t/_/t_ngg_tip_nha_ass_1_.png",47.990.000 ₫,0
Laptop LG Gram 2022 14Z90Q-G.AJ53A5,"https://cdn2.cellphones.com.vn/358x358,webp,q100/media/catalog/product/4/h/4h33.png",31.290.000 ₫,0
Laptop LG Gram 2022 16ZD90Q-G.AX72A5,"https://cdn2.cellphones.com.vn/358x358,webp,q100/media/catalog/product/9/5/95_2.jpg",40.990.000 ₫,0
Laptop ASUS Gaming ROG Strix G512-IAL013T,"https://cdn2.cellphones.com.vn/358x358,webp,q10/media/wysiwyg/placehoder.png",28.990.000 ₫,0
Laptop ASUS Gaming ROG Strix G15 G513QR-HQ096T,"https://cdn2.cellphones.com.vn/358x358,webp,q100/media/catalog/product/1/2/12h13_1.png",46.490.000 ₫,48.490.000 ₫
Macbook Pro 14 inch 2021 M1 Max 10 CPU - 24 GPU 32GB 1TB sạc 97W | Chính hãng Apple Việt Nam,"https://cdn2.cellphones.com.vn/358x358,webp,q100/media/catalog/product/m/a/macbook_pro_14_inch_2021.png",70.990.000 ₫,0
Macbook Pro 16 inch 2021 M1 Max 32GPU 64GB 1TB | Chính hãng Apple Việt Nam,"https://cdn2.cellphones.com.vn/358x358,webp,q100/media/catalog/product/m/2/m2_2.png",109.990.000 ₫,0
Macbook Pro 16 inch 2021 M1 Max 10 CPU - 24 GPU 64GB 1TB 2021 | Chính hãng Apple Việt Nam,"https://cdn2.cellphones.com.vn/358x358,webp,q100/media/catalog/product/m/a/maacccc.png",101.990.000 ₫,0
Laptop ASUS Gaming ROG Strix G531GT-AL030T,"https://cdn2.cellphones.com.vn/358x358,webp,q100/media/catalog/product/1/2/12h04.png",24.990.000 ₫,0
Laptop Gaming MSI Stealth 15M A11SDK 060VN,"https://cdn2.cellphones.com.vn/358x358,webp,q100/media/catalog/product/1/1/11h40_1.png",34.490.000 ₫,0
Laptop LG Gram 2022 16ZD90Q-G.AX55A5,"https://cdn2.cellphones.com.vn/358x358,webp,q100/media/catalog/product/8/1/81_7.jpg",39.990.000 ₫,0
Laptop LG Gram 2022 17ZD90Q-G.AX52A5,"https://cdn2.cellphones.com.vn/358x358,webp,q100/media/catalog/product/_/e/_en_l_i_nha_1.png",40.990.000 ₫,0
Laptop Lenovo ThinkBook 15 G2 ITL,"https://cdn2.cellphones.com.vn/358x358,webp,q100/media/catalog/product/l/a/laptop-lenovo-thinkbook-15-g2-itl_9_.jpg",15.490.000 ₫,16.290.000 ₫
Laptop MSI Gaming Pulse GL76 11UDK 689VN,"https://cdn2.cellphones.com.vn/358x358,webp,q100/media/catalog/product/t/e/text_ng_n_25_.png",32.490.000 ₫,34.490.000 ₫
Laptop Lenovo Ideapad 3 14ITL6 82H4005QVN,"https://cdn2.cellphones.com.vn/358x358,webp,q100/media/catalog/product/l/a/laptop-lenovo-ideapad-3-14itl6-i3_6__1_1.png",15.990.000 ₫,0
Laptop HP Gaming Victus 16-D0292TX 5Z9R3PA,"https://cdn2.cellphones.com.vn/358x358,webp,q100/media/catalog/product/2/8/28_2_55.jpg",23.990.000 ₫,27.890.000 ₫
Laptop LG Gram 2022 14ZD90Q-G.AX31A5,"https://cdn2.cellphones.com.vn/358x358,webp,q100/media/catalog/product/_/0/_0000_large02_1.jpg",23.290.000 ₫,0
Laptop LG Gram 2022 16ZD90Q-G.AX51A5,"https://cdn2.cellphones.com.vn/358x358,webp,q100/media/catalog/product/5/0/50_2_4.jpg",36.990.000 ₫,0
Macbook Pro 14 inch 2021 M1 Pro 10 CPU - 16 GPU 16GB 1TB sạc 96W | Chính hãng Apple Việt Nam,"https://cdn2.cellphones.com.vn/358x358,webp,q100/media/catalog/product/m/1/m1_pro.png",67.990.000 ₫,0
Macbook Pro 16 inch 2021 M1 Pro 10 CPU - 16 GPU 32GB 1TB 2021 | Chính hãng Apple Việt Nam,"https://cdn2.cellphones.com.vn/358x358,webp,q100/media/catalog/product/m/a/mac_pro_1.png",82.990.000 ₫,0
Laptop Asus Zenbook UX425EA BM069T,"https://cdn2.cellphones.com.vn/358x358,webp,q100/media/catalog/product/2/_/2.23_1.png",24.690.000 ₫,0
Laptop Asus Vivobook Pro 16X N7600ZE-L2010W,"https://cdn2.cellphones.com.vn/358x358,webp,q100/media/catalog/product/2/3/23_2_77.jpg",39.990.000 ₫,42.990.000 ₫
Macbook Pro 16 inch 2021 M1 Max 10 CPU - 32 GPU 64GB 4TB 2021 | Chính hãng Apple Việt Nam,"https://cdn2.cellphones.com.vn/358x358,webp,q100/media/catalog/product/m/1/m1_max.png",135.990.000 ₫,0
Laptop HP VICTUS 16-d0293TX (5Z9R4PA),"https://cdn2.cellphones.com.vn/358x358,webp,q100/media/catalog/product/2/7/27_2_56.jpg",23.990.000 ₫,27.890.000 ₫
Laptop ASUS Gaming ROG Strix G17 G713RW-LL157W,"https://cdn2.cellphones.com.vn/358x358,webp,q100/media/catalog/product/1/2/12h20.png",55.990.000 ₫,59.990.000 ₫
Laptop HP 240 G8 3D3H7PA,"https://cdn2.cellphones.com.vn/358x358,webp,q100/media/catalog/product/2/6/26_1_109.jpg",17.990.000 ₫,19.190.000 ₫
Laptop HP 240 G8 342G6PA,"https://cdn2.cellphones.com.vn/358x358,webp,q100/media/catalog/product/l/a/laptop-hp-240-g8-342g6pa-1.jpg",13.190.000 ₫,13.390.000 ₫
Laptop HP Pavilion X360 14-EK0057TU 6K7E0PA,"https://cdn2.cellphones.com.vn/358x358,webp,q100/media/catalog/product/_/0/_0005_rrekz5yccv3lwzwcskp-3bqhzqsehoyy.jpg",18.990.000 ₫,20.990.000 ₫
